Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,ATTACK
11:58:40.362,0.0269,2.05,0.0131,0.58,3.26,3.93,0.17,0.349,0.0036,0.00433,0
10:14:52.448,0.0391,1.4,0.0278,0.838,0.533,2.55,0.791,0.562,0.000808,0.00387,0
12:20:32.316,0.195,1.07,0.182,1.12,0.405,3.26,0.873,0.762,0.000344,0.00277,0
11:57:23.288,0.05,1.49,0.0335,0.593,6.5,8.71,0.254,0.338,0.00386,0.00517,0
11:36:14.570,0.103,0.16,0.64,1.13,2.94,3.84,0.229,0.267,0.00477,0.00622,1
11:56:53.255,0.0984,1.34,0.0736,0.756,11.7,16.8,0.306,0.347,0.00352,0.00508,0
10:35:50.777,0.0358,0.414,0.0865,1.03,2.28,3.37,0.324,0.419,0.00377,0.00557,1
10:16:00.592,0.144,1.21,0.119,0.943,7.46,12,0.376,0.445,0.00307,0.00492,0
11:35:47.542,0.0501,0.317,0.158,1.02,0.701,1.79,0.588,0.444,0.00233,0.00596,0
11:54:06.100,0.000513,0.53,0.000968,0.583,0.022,0.115,0.809,0.452,0.00127,0.00668,0
10:35:28.238,0.0551,0.553,0.0996,1.02,2.37,4.73,0.499,0.427,0.00255,0.00509,1
12:20:38.324,0.000499,0.196,0.00255,1.13,0.00675,0.0344,0.776,0.358,0.00225,0.0115,0
10:25:12.935,0.112,0.736,0.152,0.962,12.3,16.1,0.236,0.332,0.0065,0.00851,1
11:58:02.326,0.0702,0.66,0.106,0.863,10.4,12.9,0.194,0.322,0.00439,0.00544,1
11:55:28.176,0.000886,0.579,0.00153,0.574,0.0107,0.185,0.942,0.559,0.000358,0.00621,0
11:58:05.329,0.0598,0.607,0.0986,0.873,10.1,12.1,0.167,0.282,0.005,0.00601,1
11:35:51.548,0.0536,0.354,0.151,1.04,0.709,1.78,0.581,0.451,0.0022,0.00555,0
11:59:30.419,0.0272,1.74,0.0156,0.578,3.83,5.17,0.259,0.332,0.00418,0.00565,0
12:21:26.453,0.000362,0.155,0.00233,1.12,0.00695,0.0312,0.745,0.355,0.0032,0.0144,0
11:33:57.140,0.000851,0.208,0.00408,0.423,0.0292,0.0579,0.462,0.36,0.00571,0.0113,0
10:24:49.344,0.0531,0.524,0.101,0.928,5.71,7.25,0.212,0.291,0.00638,0.0081,1
11:59:54.440,0.000585,0.551,0.00106,0.575,0.0331,0.131,0.748,0.427,0.00168,0.00665,0
11:53:58.094,0.000302,0.446,0.000678,0.585,0.00368,0.0585,0.937,0.428,0.000361,0.00575,0
10:24:37.817,0.183,0.75,0.244,1.02,15.6,22.2,0.299,0.39,0.00506,0.00722,1
10:35:49.275,0.0734,0.634,0.116,1.04,4.11,7.52,0.454,0.389,0.00332,0.00608,1
12:21:51.486,0.000436,0.161,0.00271,1.13,0.00731,0.0361,0.771,0.369,0.00279,0.0138,0
11:36:35.597,0.0527,0.308,0.171,1.04,0.776,1.88,0.565,0.436,0.00245,0.00592,1
12:00:57.505,0.000284,0.457,0.000622,0.575,0.000778,0.0551,0.986,0.417,0.0000813,0.00576,0
11:58:39.361,0.0271,2.06,0.0132,0.584,3.42,4.1,0.166,0.347,0.00374,0.00448,0
11:57:37.302,0.0559,1.61,0.0347,0.598,6.37,8.69,0.267,0.337,0.00338,0.00461,0
12:21:11.436,0.0622,0.115,0.54,1.13,2.75,2.8,0.0128,0.0184,0.00737,0.00748,1
10:14:43.435,0.000631,0.492,0.00128,0.579,0.0296,0.0907,0.674,0.401,0.00278,0.00853,0
11:59:06.390,0.0396,0.476,0.0831,0.945,6.44,7.22,0.107,0.239,0.00483,0.00541,1
11:33:32.038,0.000873,0.229,0.00381,0.365,0.0318,0.0554,0.414,0.361,0.00606,0.0105,0
10:35:28.739,0.0198,0.264,0.0752,1.04,1.71,2.06,0.17,0.357,0.00512,0.00616,1
11:57:49.315,0.0577,0.594,0.0972,0.878,9.98,11.9,0.16,0.279,0.00513,0.00611,1
10:35:25.735,0.0211,0.277,0.0761,1.04,1.79,2.17,0.177,0.348,0.00502,0.00611,1
10:35:20.728,0.0151,0.208,0.0724,1.05,1.69,1.87,0.0972,0.153,0.00651,0.00721,1
10:15:43.056,0.0932,1.09,0.0853,0.891,7.85,11.5,0.318,0.399,0.00499,0.00732,0
10:25:32.476,0.121,0.771,0.157,0.992,14.3,16.4,0.131,0.268,0.00697,0.00803,1
12:21:06.422,0.0629,0.116,0.542,1.13,2.77,2.81,0.0136,0.0208,0.00733,0.00744,1
10:16:25.633,0.0238,0.781,0.0305,0.814,1.12,2.49,0.551,0.414,0.00278,0.00619,0
11:34:30.434,0.249,0.262,0.951,1.11,3.98,7.22,0.446,0.449,0.00266,0.00483,1
12:21:17.443,0.000417,0.151,0.00276,1.12,0.00821,0.0359,0.739,0.359,0.00328,0.0143,0
11:58:33.355,0.0241,1.96,0.0123,0.582,3.33,4.41,0.244,0.335,0.0041,0.00542,0
11:35:29.520,0.0639,0.343,0.186,1.1,0.788,2.16,0.615,0.455,0.00205,0.00562,0
11:57:43.310,0.0544,1.45,0.0375,0.623,6.89,9.41,0.268,0.344,0.00376,0.00514,0
10:25:03.910,0.141,0.767,0.184,0.986,15.6,19,0.179,0.3,0.00654,0.00796,1
11:58:13.335,0.0624,1.67,0.0374,0.592,6.81,8.89,0.234,0.346,0.00324,0.00423,0
10:24:46.331,0.12,0.736,0.163,0.983,12.9,16.7,0.224,0.331,0.00641,0.00826,1
10:36:10.812,0.0467,0.474,0.0985,1.05,3.76,5.65,0.335,0.37,0.00477,0.00717,1
10:15:37.545,0.104,1.06,0.0978,0.876,8.59,12.5,0.313,0.364,0.00493,0.00717,0
10:25:37.504,0.119,0.729,0.164,0.989,14.9,17.1,0.13,0.242,0.00737,0.00847,1
11:55:44.188,0.00028,0.436,0.000641,0.59,0.000532,0.0528,0.99,0.418,0.0000565,0.0056,0
10:15:44.058,0.0831,1.09,0.076,0.763,6.01,9.16,0.343,0.436,0.00429,0.00654,0
10:16:13.614,0.0424,1.05,0.0402,1,4.04,6.01,0.329,0.351,0.00565,0.00842,0
11:54:28.120,0.000295,0.46,0.000642,0.573,0.00303,0.0566,0.946,0.425,0.000305,0.00569,0
10:24:54.852,0.159,0.781,0.204,0.976,15.4,19.3,0.202,0.321,0.00574,0.0072,1
11:59:18.400,0.0278,2.01,0.0138,0.581,3.42,4.41,0.226,0.377,0.00365,0.00472,0
11:34:03.150,0.0626,0.115,0.545,1.13,2.76,2.81,0.0141,0.0235,0.00736,0.00748,1
11:56:38.240,0.0234,1.96,0.0119,0.576,3.32,4.44,0.253,0.337,0.00422,0.00564,0
10:35:53.282,0.0742,0.638,0.116,1.05,4.38,7.57,0.421,0.4,0.0035,0.00605,1
10:25:09.427,0.101,0.679,0.148,0.968,14,16.4,0.146,0.267,0.00826,0.00967,1
10:36:26.413,0.0834,0.633,0.132,0.978,5.44,8.4,0.352,0.436,0.00387,0.00598,1
10:25:51.048,0.0698,0.56,0.125,1.09,9.37,11,0.148,0.251,0.00788,0.00925,1
11:56:45.247,0.0316,1.77,0.0179,0.588,3.41,4.69,0.274,0.363,0.0032,0.0044,0
12:21:30.459,0.00103,0.324,0.00319,1.12,0.011,0.0463,0.737,0.348,0.00177,0.00745,0
10:15:14.994,0.0526,1.15,0.0459,0.993,3.43,6.03,0.43,0.397,0.00387,0.00679,0
10:16:21.628,0.105,1.16,0.0899,0.941,10.9,14.1,0.23,0.352,0.00616,0.00799,0
10:17:01.219,0.1,1.1,0.0913,0.952,11.5,15.2,0.244,0.348,0.00681,0.009,0
12:21:39.470,0.000385,0.159,0.00242,1.13,0.0063,0.0326,0.778,0.373,0.00272,0.0141,0
12:19:58.619,0.000138,0.15,0.00092,0.486,0.00495,0.00863,0.4,0.415,0.00598,0.0104,0
11:36:49.616,0.00127,0.228,0.00558,0.334,0.0473,0.0886,0.447,0.377,0.0062,0.0116,0
10:15:19.002,0.111,1.15,0.0964,0.971,3.8,7.09,0.464,0.498,0.00202,0.00378,0
10:25:09.928,0.0725,0.651,0.111,0.909,4.9,6.68,0.267,0.36,0.00401,0.00547,1
12:21:52.487,0.000361,0.164,0.0022,1.13,0.0059,0.03,0.773,0.37,0.00271,0.0138,0
11:36:31.593,0.107,0.171,0.629,1.13,2.86,3.98,0.269,0.282,0.00443,0.00617,1
12:00:21.474,0.00978,0.144,0.068,1.07,3.18,3.24,0.0176,0.0124,0.00957,0.00974,1
11:36:13.569,0.104,0.163,0.642,1.13,3,3.94,0.235,0.262,0.00478,0.00627,1
10:35:21.729,0.0414,0.505,0.0819,0.916,1.93,3.67,0.474,0.419,0.00277,0.00527,1
11:56:42.244,0.0302,1.75,0.0172,0.586,3.68,4.91,0.25,0.347,0.00362,0.00483,0
11:57:25.290,0.0544,1.6,0.0339,0.585,6.16,8.18,0.246,0.338,0.00336,0.00446,0
10:16:55.198,0.0999,1.16,0.0862,0.941,10.5,14,0.251,0.358,0.00625,0.00835,0
11:55:20.168,0.000284,0.461,0.000616,0.575,0.000244,0.0516,0.995,0.424,0.0000255,0.00539,0
10:16:32.144,0.116,1.19,0.097,0.893,11.8,15.5,0.238,0.365,0.00606,0.00796,0
11:33:15.002,0.000798,0.217,0.00369,0.341,0.0285,0.0527,0.436,0.365,0.00595,0.011,0
10:35:27.738,0.0416,0.455,0.0914,1.06,2.19,4.03,0.457,0.357,0.00312,0.00575,1
10:25:03.409,0.161,0.92,0.175,0.931,10.6,15.2,0.302,0.412,0.00391,0.0056,1
10:16:32.645,0.0503,1.3,0.0387,0.755,4.61,6.27,0.265,0.322,0.00543,0.00739,0
10:24:52.349,0.115,0.702,0.164,1.06,12.7,16.8,0.242,0.336,0.00657,0.00866,1
11:36:32.593,0.0998,0.156,0.638,1.13,2.93,3.85,0.231,0.257,0.00489,0.00642,1
11:34:10.160,0.242,0.253,0.957,1.1,3.76,7.72,0.505,0.454,0.00258,0.00531,1
10:36:00.294,0.0796,0.666,0.119,1.01,4.58,7.5,0.389,0.413,0.00342,0.00559,1
11:58:01.326,0.0601,0.606,0.0992,0.874,10,11.9,0.161,0.279,0.00495,0.00589,1
11:35:59.557,0.0546,0.316,0.173,1.07,0.779,1.86,0.558,0.444,0.00238,0.00566,0
11:57:44.311,0.052,1.57,0.0332,0.617,6.17,8.13,0.24,0.339,0.00352,0.00464,0
10:14:57.456,0.0749,1.13,0.066,0.894,2.06,6.03,0.659,0.514,0.00163,0.00478,0
10:36:05.803,0.0875,0.698,0.125,1.02,5.09,8.17,0.377,0.406,0.00345,0.00554,1
12:21:38.470,0.000423,0.165,0.00255,1.13,0.00745,0.0361,0.766,0.366,0.00293,0.0142,0
12:20:21.137,0.438,1.41,0.311,1.1,0.305,1.34,0.761,0.908,0.000116,0.000511,0
11:54:37.128,0.115,1.2,0.0952,0.941,3.69,10.6,0.651,0.614,0.000956,0.00274,0
12:21:34.465,0.000371,0.171,0.00217,1.13,0.00541,0.0311,0.798,0.366,0.00243,0.014,0
10:35:31.744,0.0226,0.288,0.0786,1.07,2.02,2.84,0.288,0.278,0.00529,0.00743,1
11:36:11.567,0.103,0.16,0.641,1.13,3,3.96,0.237,0.258,0.00488,0.00643,1
11:55:39.184,0.000284,0.446,0.000635,0.583,0.00103,0.0558,0.982,0.416,0.000108,0.00585,0
11:59:13.396,0.0335,0.418,0.08,0.968,6.58,7.58,0.133,0.238,0.00583,0.00672,1
11:33:34.042,0.000738,0.203,0.00364,0.41,0.0275,0.0474,0.405,0.364,0.00621,0.0107,0
11:34:31.435,0.223,0.26,0.86,1.12,3.82,7.08,0.458,0.437,0.00285,0.00528,1
11:57:07.274,0.0492,1.5,0.0329,0.595,6.7,8.89,0.247,0.336,0.00404,0.00537,0
11:55:19.167,0.000281,0.457,0.000615,0.571,0.000364,0.0521,0.993,0.418,0.0000385,0.00551,0
11:34:04.152,0.0618,0.115,0.536,1.13,2.72,2.77,0.0153,0.0249,0.00734,0.00747,1
12:21:48.482,0.000424,0.165,0.00256,1.12,0.00755,0.0361,0.768,0.367,0.00297,0.0142,0
12:20:24.139,0.195,0.501,0.39,1.12,0.485,2.28,0.779,0.628,0.000414,0.00195,0
11:56:48.250,0.0292,1.81,0.0161,0.576,3.75,5.01,0.25,0.354,0.00381,0.00508,0
11:34:57.474,0.0841,0.287,0.293,1.12,1.25,3.3,0.606,0.442,0.00247,0.00654,0
10:35:41.761,0.0704,0.627,0.112,1.03,3.57,6.74,0.47,0.417,0.00301,0.00568,1
10:35:55.786,0.0248,0.317,0.0782,1.03,1.91,2.34,0.183,0.368,0.00457,0.0056,1
10:16:33.647,0.108,1.21,0.089,0.814,10.4,13.5,0.226,0.324,0.00575,0.00743,0
11:36:43.607,0.0598,0.347,0.173,0.591,0.871,2.24,0.589,0.444,0.00242,0.00622,0
10:42:39.316,0.073,1.09,0.0667,1.04,7.54,11.2,0.327,0.385,0.00613,0.00911,0
11:35:43.537,0.051,0.312,0.163,1.11,0.715,1.9,0.603,0.442,0.00234,0.00619,0
10:15:15.495,0.0564,1.31,0.0431,0.863,2.19,4.62,0.526,0.52,0.00231,0.00486,0
11:58:31.353,0.0273,2,0.0137,0.575,3.59,4.55,0.212,0.369,0.0039,0.00495,0
11:54:47.137,0.00028,0.446,0.000628,0.573,0.00203,0.0528,0.962,0.424,0.000215,0.0056,0
11:34:58.475,0.0863,0.3,0.288,1.11,1.25,3.34,0.609,0.439,0.00242,0.00644,0
10:24:32.306,0.0173,0.227,0.0763,1.07,2.31,2.73,0.155,0.186,0.00793,0.00938,1
11:55:57.200,0.00295,1.21,0.00245,0.584,0.00599,0.121,0.95,0.545,0.0000602,0.00121,0
11:59:37.425,0.00029,0.442,0.000656,0.589,0.00326,0.0585,0.944,0.406,0.000334,0.00599,0
10:36:28.418,0.0478,0.474,0.101,1.08,4.14,5.92,0.301,0.376,0.00513,0.00735,1
11:36:28.589,0.106,0.164,0.643,1.13,2.98,3.92,0.234,0.269,0.00471,0.00617,1
12:20:10.080,0.000396,0.268,0.00148,0.753,0.00796,0.0187,0.556,0.293,0.00334,0.00788,0
10:16:54.697,0.103,1.17,0.0879,0.949,11.4,13.6,0.168,0.279,0.00654,0.00786,0
10:25:19.956,0.176,0.88,0.2,0.982,13.1,19.1,0.314,0.378,0.00433,0.00632,1
11:58:53.378,0.0323,0.409,0.079,0.969,6.66,7.65,0.129,0.21,0.00613,0.00704,1
11:55:04.152,0.000286,0.455,0.000628,0.572,0.00119,0.0533,0.978,0.425,0.000123,0.00554,0
11:36:22.583,0.0998,0.154,0.65,1.13,3.02,3.92,0.228,0.252,0.00503,0.00655,1
10:17:15.742,0.128,1.14,0.112,0.904,13.2,18,0.267,0.371,0.00612,0.00834,0
11:34:25.429,0.0771,0.131,0.587,1.13,3.13,3.49,0.102,0.137,0.00627,0.00699,1
10:25:44.525,0.101,0.637,0.159,0.963,9.95,15.3,0.349,0.39,0.00584,0.00898,1
11:57:14.281,0.0813,1.57,0.0519,0.667,8.84,12.3,0.281,0.383,0.00323,0.00449,0
12:21:01.417,0.0929,0.163,0.572,1.12,2.86,3.7,0.223,0.471,0.00513,0.00664,1
10:16:56.203,0.103,1.3,0.0793,0.843,8.95,12.2,0.263,0.405,0.00514,0.00697,0
10:35:15.623,0.0209,1.36,0.0153,0.779,0.0997,1.19,0.916,0.599,0.000283,0.00339,1
11:36:15.573,0.112,0.169,0.661,1.13,3,4.04,0.252,0.285,0.00446,0.006,1
11:59:53.439,0.000914,0.745,0.00123,0.58,0.0612,0.147,0.582,0.297,0.00199,0.00476,0
11:58:21.344,0.0547,1.57,0.035,0.597,6.98,9.19,0.24,0.344,0.00379,0.00498,0
10:35:22.230,0.0359,0.425,0.0844,1,1.84,3.12,0.411,0.405,0.00304,0.00516,1
10:24:53.851,0.135,0.827,0.163,0.943,5.76,8.49,0.322,0.404,0.00253,0.00373,1
12:00:50.499,0.000294,0.447,0.000657,0.58,0.00138,0.0555,0.975,0.432,0.000139,0.00561,0
10:17:11.237,0.102,1.17,0.087,0.984,11,12.9,0.153,0.302,0.00635,0.0075,0
11:35:55.552,0.0559,0.359,0.155,0.946,0.764,1.81,0.56,0.46,0.00227,0.0054,0
12:21:22.449,0.00662,0.648,0.0102,1.13,0.0281,0.143,0.786,0.496,0.000706,0.00359,0
11:35:46.541,0.0501,0.289,0.173,1.11,0.769,1.86,0.566,0.437,0.00255,0.00619,0
11:32:59.964,0.00331,0.545,0.00608,0.498,0.0284,0.0816,0.627,0.506,0.00143,0.0041,0
12:20:58.414,0.0625,0.116,0.54,1.13,2.75,2.79,0.0114,0.0187,0.00733,0.00743,1
10:16:43.679,0.0594,1.29,0.0459,0.845,6.35,7.96,0.202,0.3,0.00634,0.00795,0
11:59:33.421,0.000382,0.502,0.000762,0.586,0.00651,0.0831,0.922,0.426,0.000505,0.00645,0
11:59:34.422,0.000295,0.439,0.000672,0.572,0.00234,0.0585,0.96,0.423,0.000236,0.0059,0
10:35:18.180,0.0346,0.404,0.0856,1.02,1.78,3.14,0.432,0.404,0.003,0.00528,1
12:21:47.480,0.000375,0.159,0.00235,1.13,0.00609,0.0313,0.771,0.38,0.0027,0.0139,0
10:16:26.635,0.0806,1.13,0.0715,1.03,6.48,9.64,0.328,0.375,0.00476,0.00709,0
10:35:19.200,0.0356,0.413,0.0863,1.03,1.84,3.26,0.436,0.4,0.00299,0.0053,1
10:16:06.603,0.0908,1.11,0.0821,0.905,6.73,9.94,0.323,0.402,0.0044,0.0065,0
11:58:45.367,0.0248,1.94,0.0128,0.574,3.42,4.48,0.237,0.335,0.00409,0.00536,0
11:59:57.443,0.00672,0.893,0.00752,0.687,0.129,1.65,0.922,0.474,0.00057,0.0073,0
11:33:41.057,0.000978,0.238,0.00411,0.462,0.0315,0.0594,0.451,0.329,0.00536,0.0101,0
11:55:24.172,0.000385,0.519,0.000742,0.573,0.00413,0.0678,0.939,0.441,0.000319,0.00523,0
12:01:25.530,0.00029,0.464,0.000625,0.571,0.000462,0.0554,0.992,0.418,0.0000473,0.00567,0
12:20:36.321,0.00344,0.631,0.00545,1.13,0.0153,0.0687,0.759,0.451,0.000738,0.00332,0
10:36:24.402,0.11,0.658,0.167,1.01,7.18,12.2,0.41,0.402,0.00382,0.00647,1
11:56:43.245,0.0336,1.75,0.0192,0.579,3.79,5.06,0.249,0.355,0.00335,0.00447,0
10:16:58.214,0.101,1.24,0.0813,0.853,8.92,12.2,0.268,0.406,0.0052,0.00711,0
11:32:50.949,0.0453,0.366,0.124,1.04,0.615,1.77,0.644,0.647,0.00226,0.00649,0
10:14:57.957,0.00481,0.806,0.00597,0.833,0.243,0.659,0.632,0.421,0.003,0.00814,0
11:35:54.551,0.056,0.337,0.166,1.03,0.749,1.8,0.564,0.451,0.00222,0.00534,0
10:24:50.847,0.106,0.673,0.157,1,14.2,18.2,0.222,0.316,0.00795,0.0102,1
10:15:04.478,0.0554,1.3,0.0425,0.898,1.95,4.94,0.605,0.444,0.00209,0.00529,0
11:35:17.504,0.0557,0.333,0.167,1.06,0.762,1.84,0.565,0.451,0.00228,0.0055,0
12:01:15.520,0.000285,0.458,0.000623,0.571,0.00266,0.0569,0.953,0.413,0.000277,0.00592,0
11:59:23.412,0.0232,1.96,0.0119,0.574,3.36,4.42,0.238,0.327,0.0043,0.00564,0
11:33:23.020,0.00162,0.268,0.00606,0.497,0.0431,0.0786,0.431,0.371,0.00441,0.00804,0
10:24:26.295,0.0132,0.183,0.0719,1.05,1.69,1.85,0.0868,0.128,0.00763,0.00836,1
12:21:50.484,0.000615,0.232,0.00265,1.12,0.00876,0.0412,0.767,0.326,0.00237,0.0111,0
10:14:46.940,0.119,1.05,0.113,0.945,1.77,5.64,0.686,0.598,0.000884,0.00281,0
10:36:40.438,0.041,0.428,0.0959,1.09,4.11,5.52,0.255,0.299,0.00594,0.00798,1
10:15:37.044,0.0726,1.1,0.0663,0.758,4.13,7.24,0.43,0.473,0.00337,0.00592,0
11:56:41.243,0.0293,1.43,0.0205,0.636,4.37,6.13,0.287,0.358,0.00443,0.00621,0
10:15:45.060,0.0383,0.992,0.0387,0.742,2.01,3.93,0.49,0.41,0.0031,0.00608,0
10:15:35.041,0.185,1.08,0.172,0.912,15.5,22.8,0.32,0.367,0.00496,0.0073,0
10:16:09.107,0.0183,1.09,0.0168,0.71,0.755,1.89,0.6,0.51,0.00245,0.00613,0
10:16:04.599,0.102,1.32,0.0775,0.849,3.87,7.12,0.456,0.497,0.00225,0.00414,0
12:20:28.278,0.0604,0.84,0.0719,1.13,0.221,1.14,0.798,0.621,0.000611,0.00315,0
10:42:33.306,0.0409,1.18,0.0348,0.723,1.32,3.16,0.584,0.503,0.00191,0.00458,0
12:21:49.483,0.000724,0.225,0.00322,1.13,0.00928,0.0441,0.764,0.376,0.00213,0.0101,0
12:01:21.526,0.000292,0.455,0.000642,0.574,0.000621,0.0566,0.989,0.415,0.0000632,0.00576,0
10:35:48.273,0.0778,0.654,0.119,1.04,4.22,7.71,0.453,0.407,0.00321,0.00587,1
10:25:28.469,0.108,0.691,0.157,0.995,13.9,18.2,0.234,0.329,0.00764,0.00997,1
10:15:39.551,0.0598,1.07,0.056,0.705,3.71,6.5,0.429,0.42,0.00368,0.00645,0
12:20:31.294,0.0287,0.742,0.0387,1.12,0.1,0.658,0.839,0.764,0.000579,0.0038,0
11:58:28.350,0.0282,1.93,0.0146,0.619,3.54,4.54,0.219,0.36,0.00373,0.00477,0
11:33:51.073,0.000991,0.203,0.00487,1.11,0.026,0.0584,0.539,0.337,0.00437,0.0098,0
11:35:53.550,0.0523,0.35,0.149,1.01,0.722,1.8,0.577,0.447,0.0023,0.00573,0
10:15:42.055,0.0702,1.07,0.0658,0.866,5.7,8.75,0.349,0.399,0.00482,0.0074,0
10:16:18.623,0.0557,1.36,0.041,0.791,4.14,6.01,0.312,0.376,0.00441,0.00641,0
10:15:57.589,0.0876,1.15,0.0763,1.02,6.48,9.92,0.347,0.41,0.00439,0.00672,0
10:25:01.904,0.138,0.765,0.18,0.99,15.4,18.4,0.159,0.283,0.00662,0.00787,1
12:20:27.278,0.069,0.803,0.0858,1.12,0.299,1.63,0.81,0.816,0.000672,0.00367,0
10:15:32.537,0.152,0.916,0.166,0.919,9.69,17.4,0.444,0.43,0.00379,0.00682,0
10:24:41.322,0.114,0.74,0.155,0.966,11.6,15.2,0.238,0.37,0.00602,0.0079,1
10:25:42.020,0.0858,0.605,0.142,1.06,9.18,13.7,0.332,0.379,0.00622,0.00932,1
11:35:30.521,0.055,0.355,0.155,1.02,0.726,1.87,0.591,0.45,0.0022,0.00566,0
10:14:44.937,0.0296,1.1,0.0268,0.677,0.387,1.92,0.799,0.609,0.000777,0.00386,0
10:42:37.813,0.0237,1.56,0.0152,0.769,0.48,1.05,0.543,0.52,0.0012,0.00263,0
12:21:19.445,0.000376,0.157,0.00239,1.12,0.00672,0.0306,0.738,0.37,0.00297,0.0135,0
11:57:13.280,0.076,1.63,0.0466,0.657,8.14,11.4,0.288,0.376,0.00318,0.00446,0
11:55:48.192,0.000295,0.456,0.000645,0.574,0.00331,0.0574,0.942,0.406,0.000333,0.00579,0
11:58:35.357,0.0257,1.78,0.0144,0.583,3.61,4.82,0.25,0.331,0.00417,0.00557,0
10:35:35.251,0.0272,0.339,0.0802,1.03,1.93,2.55,0.244,0.377,0.0042,0.00555,1
11:54:40.131,0.00727,0.941,0.00773,0.596,0.151,1.06,0.857,0.538,0.000617,0.00431,0
12:19:57.619,0.000152,0.174,0.00087,0.527,0.00526,0.00887,0.393,0.378,0.00577,0.00975,0
11:34:39.448,0.115,0.167,0.687,1.12,3.04,4.54,0.323,0.305,0.00441,0.00658,1
10:24:59.880,0.128,0.68,0.189,1.01,14.5,19.8,0.267,0.361,0.00658,0.00897,1
11:55:40.185,0.00031,0.457,0.000678,0.581,0.00351,0.0627,0.944,0.404,0.000337,0.006,0
10:36:21.350,0.131,0.726,0.18,1.01,7.25,12.4,0.416,0.423,0.00329,0.00563,1
11:58:18.341,0.0514,1.55,0.0331,0.603,6.59,8.56,0.23,0.343,0.00381,0.00495,0
11:33:04.976,0.019,0.787,0.0241,0.809,0.204,0.423,0.508,0.569,0.00179,0.0037,0
11:35:35.527,0.066,0.365,0.181,1.09,0.796,2.17,0.614,0.451,0.00201,0.00548,0
11:33:58.143,0.000799,0.202,0.00396,0.39,0.0298,0.0558,0.438,0.36,0.0062,0.0116,0
12:20:29.283,0.038,0.615,0.0617,1.12,0.217,0.93,0.752,0.514,0.000951,0.00407,0
11:59:02.386,0.0395,0.472,0.0836,0.94,6.93,7.93,0.126,0.236,0.00521,0.00596,1
10:15:08.484,0.00959,0.813,0.0118,0.945,0.169,0.652,0.741,0.487,0.00104,0.00403,0
11:57:59.324,0.0694,0.686,0.101,0.867,10.2,12,0.156,0.268,0.00435,0.00515,1
11:56:21.223,0.0584,1.22,0.0479,0.744,5.59,10.3,0.454,0.468,0.00284,0.00521,0
10:36:30.421,0.0913,0.691,0.132,1.09,6.15,9.07,0.322,0.405,0.00399,0.00589,1
12:21:00.416,0.0711,0.131,0.544,1.13,2.78,2.89,0.0369,0.0834,0.0065,0.00677,1
12:21:20.446,0.000347,0.159,0.00218,1.12,0.00554,0.0288,0.78,0.366,0.00266,0.0138,0
10:24:21.288,0.0927,0.653,0.142,1.07,9.8,12.1,0.19,0.271,0.00627,0.00775,1
11:54:31.123,0.000283,0.464,0.000609,0.572,0.00115,0.0532,0.978,0.428,0.000121,0.00558,0
12:20:18.134,0.000135,0.133,0.00102,1.1,0.00562,0.00888,0.327,0.374,0.00694,0.011,0
10:14:54.451,0.113,1.03,0.109,0.898,2.98,6.89,0.568,0.571,0.00157,0.00362,0
11:55:07.154,0.000991,0.77,0.00129,0.584,0.0566,0.163,0.652,0.409,0.00169,0.00487,0
11:55:41.186,0.000282,0.448,0.000628,0.579,0.00204,0.0554,0.963,0.415,0.000215,0.00584,0
10:36:20.347,0.102,0.682,0.149,1.01,7.68,11.8,0.349,0.402,0.00447,0.00687,1
10:25:11.934,0.0662,0.585,0.113,0.977,8.61,10.1,0.145,0.244,0.00768,0.00898,1
10:35:26.235,0.0404,0.446,0.0906,1.06,2.05,3.87,0.47,0.354,0.00301,0.00568,1
11:54:13.106,0.000289,0.46,0.000629,0.574,0.00727,0.0583,0.875,0.409,0.000745,0.00598,0
12:01:06.513,0.00036,0.461,0.00078,0.583,0.013,0.0808,0.839,0.396,0.00107,0.00666,0
10:36:15.822,0.0129,0.18,0.0717,1.06,1.72,1.88,0.0841,0.117,0.00789,0.00862,1
12:20:41.326,0.874,1.25,0.697,1.1,1.17,4.29,0.724,0.905,0.000222,0.000818,1
11:55:31.178,0.0816,1.11,0.0733,0.931,2.89,8,0.639,0.628,0.00105,0.00291,0
11:33:24.023,0.000784,0.233,0.00337,0.341,0.0262,0.0439,0.376,0.367,0.00556,0.00931,0
10:16:44.681,0.104,1.2,0.0867,0.936,11,14.4,0.237,0.345,0.00627,0.00822,0
11:57:33.298,0.0566,1.47,0.0386,0.602,6.76,9.23,0.267,0.341,0.00355,0.00484,0
10:15:57.088,0.0506,1.17,0.0431,0.885,1.92,3.69,0.481,0.506,0.00224,0.00433,0
10:14:48.943,0.0304,1.36,0.0224,0.799,0.298,1.89,0.842,0.579,0.000582,0.00369,0
11:35:58.556,0.0483,0.291,0.166,1.08,0.761,1.91,0.579,0.43,0.00262,0.00659,0
10:36:07.807,0.0453,0.483,0.0939,1.02,2.96,4.43,0.333,0.429,0.00387,0.0058,1
10:17:12.238,0.0302,1.55,0.0194,0.626,2.38,3.22,0.263,0.345,0.00466,0.00632,0
11:36:25.586,0.12,0.176,0.681,1.13,3.3,4.51,0.264,0.301,0.00458,0.00626,1
